ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2,D101E,ENGLISHSYSSUM1.TXT,1.00000,0.71429,0.83333,1
